id,title,description,link,condition,price,availability,image link,gtin,mpn,brand,google product category,shipping weight,sale price,sale price effective date,additional image link,product type,custom label 0
D3084U-V,Birthday Zen Logo Card - Set of 50 -  Logo Birthday Cards,"A simple floral birthday card printed on FSC&reg; certified paper.
Your logo or company name will be added to the front  of  the  card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add     personalization to the inside of your card.&nbsp; After submitting your     order, please email the logo that you want to appear on the front of     your card to artdept@postycards.com.&nbsp; You will receive a proof via     email. As an added value when you order logo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24     per card value) - add your logo or signature inside cards in color.&nbsp;     Select &quot;Yes&quot; for card personalization and select one of the color ink     options at no extra charge.&nbsp; Your cards will be discounted in the     shopping cart. For foil, standard foil imprint charges will apply.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Birthday_Zen_Logo_Card_D3084U,new,56.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20AO/D3084_v2.jpg,,D3084U-V,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Logo Birthday Card,15Off
D3085U-V,Mountain Lake Logo Card - Set of 50 -  Logo Birthday Cards,"This logo birthday card features a peaceful mountain scene and is printed on FSC&reg; certified paper.
Your logo or company name will be added to the front  of  the  card in your choice of white or foil. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted).&nbsp;&nbsp;      Click &quot;Continue&quot; below to select or create a verse and add      personalization to the inside of your card.&nbsp; After submitting your      order, please email the logo that you want to appear on the front of      your card to artdept@postycards.com.&nbsp; You will receive a proof via      email. As an added value when you order logo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24     per  card value) - add your logo or signature inside cards in color.&nbsp;      Select &quot;Yes&quot; for card personalization and select one of the color ink      options at no extra charge.&nbsp; Your cards will be discounted in the      shopping cart.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Mountain_Lake_Logo_Card_D3085U,new,56.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20AO/D3085.jpg,,D3085U-V,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Logo Birthday Card,15Off
D3086U-V,Blue Skies Logo Card - Set of 50 -  Logo Birthday Cards,"A custom birthday card with a peaceful scenic photograph. Printed on FSC&reg; certified paper.
Your logo or company name will be added to the front  of  the  card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add      personalization to the inside of your card.&nbsp; After submitting your      order, please email the logo that you want to appear on the front of      your card to artdept@postycards.com.&nbsp; You will receive a proof via      email. As an added value when you order logo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24     per  card value) - add your logo or signature inside cards in color.&nbsp;      Select &quot;Yes&quot; for card personalization and select one of the color ink      options at no extra charge.&nbsp; Your cards will be discounted in the      shopping cart. For foil, standard foil imprint charges will apply.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Blue_Skies_Logo_Card_D3086U,new,56.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20AO/D3086.jpg,,D3086U-V,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Logo Birthday Card,15Off
D3087U-V,Green Leaves Logo Card - Set of 50 -  Logo Birthday Cards,"A custom birthday card with radiant green leaves and printed on FSC&reg; certified paper.
Your logo or company name will be added to the front  of  the  card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add      personalization to the inside of your card.&nbsp; After submitting your      order, please email the logo that you want to appear on the front of      your card to artdept@postycards.com.&nbsp; You will receive a proof via      email. As an added value when you order logo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24     per  card value) - add your logo or signature inside cards in color.&nbsp;      Select &quot;Yes&quot; for card personalization and select one of the color ink      options at no extra charge.&nbsp; Your cards will be discounted in the      shopping cart. For foil, standard foil imprint charges will apply.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Green_Leaves_Logo_Card_D3087U,new,56.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20AO/D3087.jpg,,D3087U-V,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Logo Birthday Card,15Off
D3088U-V,House Logo Card - Set of 50 -  Logo Birthday Cards,"This custom birthday card features a lovely home and your company logo. Printed on FSC&reg; certified paper.
Your logo or company name will be added to the front  of  the  card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Click &quot;Continue&quot; below to select or create a verse and add      personalization to the inside of your card.&nbsp; After submitting your      order, please email the logo that you want to appear on the front of      your card to artdept@postycards.com.&nbsp; You will receive a proof via      email. As an added value when you order logo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24     per  card value) - add your logo or signature inside cards in color.&nbsp;      Select &quot;Yes&quot; for card personalization and select one of the color ink      options at no extra charge.&nbsp; Your cards will be discounted in the      shopping cart. For foil, standard foil imprint charges will apply.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/House_Logo_Card_D3088U,new,56.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20AO/D3088.jpg,,D3088U-V,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Logo Birthday Card,15Off
D3089U-V,Blue Medical Logo Card - Set of 50 -  Medical Birthday Cards,"A custom medical greeting card that can be used for birthday, doctor's day, thank you or anything you wish. Printed on FSC&reg; certified paper.
This card is fully customizable. Choose from one of the sayings     below or add your own. At this time, you will not be  able to view your    custom card front online, so please specify exactly  what you want in    Special Instructions. If you want to add a logo, please  email the  logo   to artdept@postycards.com.&nbsp; You  will receive a proof  via email.  As  an  added value when you order custom cards, you  get:

    FREE Upgrade to Full Color Card Personalization (a $0.24    per  card  value) - add your logo or signature inside cards in color.&nbsp;     Select &quot;Yes&quot; for  card personalization and select one of the color ink     options at no extra  charge.&nbsp; Your cards will be discounted in the     shopping cart.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered

Please specify text for the front of the card in special instructions when ordering.&nbsp; Here are a few ideas:
&nbsp; 
&nbsp;",https://postycards.com/catalog/product/Blue_Medical_Logo_Card_D3089U,new,56.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20AO/D3089_L.jpg,,D3089U-V,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Medical Birthday Card,15Off
D3090U-V,Pink Medical Logo Card - Set of 50 -  Medical Birthday Cards,"This custom pink medical card can be a birthday card, happy nurse's week card, or anything you can think of. Printed on FSC&reg; certified paper.
This card is fully customizable. Choose from one of the sayings     below or add your own. At this time, you will not be  able to view your    custom card front online, so please specify exactly  what you want in    Special Instructions. If you want to add a logo, please  email the  logo   to artdept@postycards.com.&nbsp; You  will receive a proof  via email.  As  an  added value when you order custom cards, you  get:

    FREE Upgrade to Full Color Card Personalization (a $0.24    per  card  value) - add your logo or signature inside cards in color.&nbsp;     Select &quot;Yes&quot; for  card personalization and select one of the color ink     options at no extra  charge.&nbsp; Your cards will be discounted in the     shopping cart.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered

Please specify text for the front of the card in special instructions when ordering.&nbsp; Here are a few ideas:
&nbsp; 
&nbsp;",https://postycards.com/catalog/product/Pink_Medical_Logo_Card_D3090U,new,56.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20AO/D3090_L.jpg,,D3090U-V,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Medical Birthday Card,15Off
D3110L-B,Pumpkin Letterhead - Set of 50 -  Thanksgiving Letterhead,"Write your own Thanksgiving message on this letterhead with a festive fall border. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 sheets ordered.&nbsp; Letterhead folds to fit in a #10 envelope.
Please note: Your verse and personalization will not be  accurately portrayed online. Your information will appear in standard  letter format. If you would like a free proof before we print, please  write &quot;free proof&quot; in Special Instructions.",https://postycards.com/catalog/product/Pumpkin_Letterhead_D3110L,new,29.50 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20TG/H3110.jpg,,D3110L-B,Posty Cards Inc.,Office Supplies > General Office Supplies > Paper Products > Stationery,1 lb,,,,Thanksgiving Letterhead,15Off
D3113U-4B,Thanksgiving Greetings Photo Card - Set of 50 -  Photo Thanksgiving Cards,"Send Thanksgiving greetings with this elegant custom card. Printed on FSC&reg; certified paper.
Your photo will be printed in full color in the space provided.&nbsp;    Click &quot;Continue&quot; below to select or create a verse and add    personalization to the inside of your card.&nbsp; After submitting your    order, please email the photo that you want to appear on the front of    your card to artdept@postycards.com.&nbsp; You will receive a proof via    email. As an added value when you order photo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24   per  card value) - add your logo or signature inside cards in color.&nbsp;    Select &quot;Yes&quot; for card personalization and select one of the color ink    options at no extra charge.&nbsp; Your cards will be discounted in the    shopping cart.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Thanksgiving_Greetings_Photo_Card_D3113U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20TG/D3113v2.jpg,,D3113U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Photo Thanksgiving Card,15Off
D3114U-4B,Orange Border Logo Card - Set of 50 -  Logo Thanksgiving Cards,"A custom Thanksgiving card with a simple yet classic design. Printed on FSC&reg; certified paper.
Your logo or company name will be added to the front  of  the  card in your choice of foil or ink. For foil, standard foil imprint charges   will apply (and will be added to your order after it has been   submitted). Click &quot;Continue&quot;  below to select or create a verse and add        personalization to the  inside of your card.&nbsp; After submitting  your       order, please email the  logo that you want to appear on the  front  of      your card to  artdept@postycards.com.&nbsp; You will receive a  proof  via      email. As an  added value when you order logo cards,  you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24     per     card value) - add your logo or signature inside cards in color.&nbsp;         Select &quot;Yes&quot; for card personalization and select one of the color  ink        options at no extra charge.&nbsp; Your cards will be discounted in  the        shopping cart. For foil, standard foil imprint charges will apply.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Orange_Border_Logo_Card_D3114U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20TG/D3114.jpg,,D3114U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Logo Thanksgiving Card,15Off
D3115U-4B,Classic Pattern Photo Card - Set of 50 -  Photo Thanksgiving Cards,"A fun custom Thanksgiving card with an intricate design, printed on FSC&reg; certified paper.
Your photo will be printed in full color in the space provided.&nbsp;  Click &quot;Continue&quot; below to select or create a verse and add  personalization to the inside of your card.&nbsp; After submitting your  order, please email the photo that you want to appear on the front of  your card to artdept@postycards.com.&nbsp; You will receive a proof via  email. As an added value when you order photo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24 per  card value) - add your logo or signature inside cards in color.&nbsp; Select  &quot;Yes&quot; for card personalization and select one of the color ink options  at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards ordered",https://postycards.com/catalog/product/Classic_Pattern_Photo_Card_D3115U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20TG/D3115v2.jpg,,D3115U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Photo Thanksgiving Card,15Off
D3116U-4B,Brown Pattern Photo Card - Set of 50 -  Photo Thanksgiving Cards,"A vertical Thanksgiving card featuring your photo and printed on FSC&reg; certified paper.
Your photo will be printed in full color in the space provided.&nbsp;  Click &quot;Continue&quot; below to select or create a verse and add  personalization to the inside of your card.&nbsp; After submitting your  order, please email the photo that you want to appear on the front of  your card to artdept@postycards.com.&nbsp; You will receive a proof via  email. As an added value when you order photo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24 per  card value) - add your logo or signature inside cards in color.&nbsp; Select  &quot;Yes&quot; for card personalization and select one of the color ink options  at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards ordered",https://postycards.com/catalog/product/Brown_Pattern_Photo_Card_D3116U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20TG/D3116v2.jpg,,D3116U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Photo Thanksgiving Card,15Off
D3185U-A,Santa Builder - Set of 50 -  Construction Holiday Cards,"A business holiday card for the construction industry with a fun photograph of Santa building a house. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Santa_Builder_D3185U,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3185.jpg,,D3185U-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Construction Holiday Card,15Off
D3192U-A,Gift of Health - Set of 50 -  Medical Holiday Cards,"Send your patients and employees the gift of health! Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Gift_of_Health_D3192U,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3192.jpg,,D3192U-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Medical Holiday Card,15Off
D3193U-A,Dental Stocking - Set of 50 -  Dental Holiday Cards,"This cute holiday card features a Christmas stocking filled with dental goodies. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Dental_Stocking_D3193U,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3193.jpg,,D3193U-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Dental Holiday Card,15Off
D3194U-A,High Tech Holiday - Set of 50 -  Business Holiday Cards,"A festive keyboard spells out &quot;Season's Greetings.&quot; Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/High_Tech_Holiday_D3194U,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3194.jpg,,D3194U-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
D3195U-4B,Holiday Dots Horizontal Photo Card - Set of 50 -  Photo Holiday Cards,"A contemporary holiday card with a festive red and green design. Printed on FSC&reg; certified paper.
Your photo will be printed in full color in the space provided.&nbsp;   Click &quot;Continue&quot; below to select or create a verse and add   personalization to the inside of your card.&nbsp; After submitting your   order, please email the photo that you want to appear on the front of   your card to artdept@postycards.com.&nbsp; You will receive a proof via   email. As an added value when you order photo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24 per   card value) - add your logo or signature inside cards in color.&nbsp; Select   &quot;Yes&quot; for card personalization and select one of the color ink options   at no extra charge.&nbsp; Your cards will be discounted in the shopping  cart.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards ordered",https://postycards.com/catalog/product/Holiday_Dots_Horizontal_Photo_Card_D3195U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3195.jpg,,D3195U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Photo Holiday Card,15Off
D3196U-4B,Holiday Dots Vertical Photo Card - Set of 50 -  Photo Holiday Cards,"A vertical photo card with a contemporary holiday design. Printed on FSC&reg; certified paper.
Your photo(s) will be printed in full color in the space provided.&nbsp;   You may choose 1 vertical photo or 2 horizontal photos. Click &quot;Continue&quot; below to select or create a verse and add   personalization to the inside of your card.&nbsp; After submitting your   order, please email the photo(s) that you want to appear on the front of   your card to artdept@postycards.com.&nbsp; You will receive a proof via   email. As an added value when you order photo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24 per   card value) - add your logo or signature inside cards in color.&nbsp; Select   &quot;Yes&quot; for card personalization and select one of the color ink options   at no extra charge.&nbsp; Your cards will be discounted in the shopping  cart.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards ordered",https://postycards.com/catalog/product/Holiday_Dots_Vertical_Photo_Card_D3196U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3196.jpg,,D3196U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Photo Holiday Card,15Off
D3197U-4B,Blue Border Photo Card - Set of 50 -  Photo Holiday Cards,"The snowflake border on this holiday card will print directly over your photo. Printed on FSC&reg; certified paper.
Your photo will be printed in full color in the space provided.&nbsp;   Click &quot;Continue&quot; below to select or create a verse and add   personalization to the inside of your card.&nbsp; After submitting your   order, please email the photo that you want to appear on the front of   your card to artdept@postycards.com.&nbsp; You will receive a proof via   email. As an added value when you order photo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24 per   card value) - add your logo or signature inside cards in color.&nbsp; Select   &quot;Yes&quot; for card personalization and select one of the color ink options   at no extra charge.&nbsp; Your cards will be discounted in the shopping  cart.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards ordered",https://postycards.com/catalog/product/Blue_Border_Photo_Card_D3197U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3197.jpg,,D3197U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Photo Holiday Card,15Off
D3198U-4B,Holiday Present Logo Card - Set of 50 -  Logo Holiday Cards,"This custom holiday card features a festive gift and is printed on FSC&reg; certified paper.
Your logo or company name will be added to the front  of  the  card in your choice of foil or ink. For foil, standard foil imprint charges   will apply (and will be added to your order after it has been   submitted). Click &quot;Continue&quot;  below to select or create a verse and add        personalization to the  inside of your card.&nbsp; After submitting  your       order, please email the  logo that you want to appear on the  front  of      your card to  artdept@postycards.com.&nbsp; You will receive a  proof  via      email. As an  added value when you order logo cards,  you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24     per     card value) - add your logo or signature inside cards in color.&nbsp;         Select &quot;Yes&quot; for card personalization and select one of the color  ink        options at no extra charge.&nbsp; Your cards will be discounted in  the        shopping cart. For foil, standard foil imprint charges will apply.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Holiday_Present_Logo_Card_D3198U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3198.jpg,,D3198U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Logo Holiday Card,15Off
D3199U-4B,Luminous Candles Logo Card - Set of 50 -  Logo Holiday Cards,"This custom Christmas card features luminous candles and is printed on FSC&reg; certified paper.
Your logo or company name will be added to the front  of  the  card in your choice of white or foil. For foil, standard foil imprint charges   will apply (and will be added to your order after it has been   submitted). Click &quot;Continue&quot;  below to select or create a verse and add        personalization to the  inside of your card.&nbsp; After submitting  your       order, please email the  logo that you want to appear on the  front  of      your card to  artdept@postycards.com.&nbsp; You will receive a  proof  via      email. As an  added value when you order logo cards,  you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24     per     card value) - add your logo or signature inside cards in color.&nbsp;         Select &quot;Yes&quot; for card personalization and select one of the color  ink        options at no extra charge.&nbsp; Your cards will be discounted in  the        shopping cart. For foil, standard foil imprint charges will apply.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Luminous_Candles_Logo_Card_D3199U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3199.jpg,,D3199U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Logo Holiday Card,15Off
D3200U-4A,Silver Tinsel Logo Card - Set of 50 -  Logo Holiday Cards,"This elegant custom Christmas card features silver foil embossing and FSC&reg; certified paper.
Your logo or company name will be added to the front  of  the  card in your choice of foil or ink. For foil, standard foil imprint charges   will apply (and will be added to your order after it has been   submitted). Click &quot;Continue&quot;  below to select or create a verse and add        personalization to the  inside of your card.&nbsp; After submitting  your       order, please email the  logo that you want to appear on the  front  of      your card to  artdept@postycards.com.&nbsp; You will receive a  proof  via      email. As an  added value when you order logo cards,  you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24     per     card value) - add your logo or signature inside cards in color.&nbsp;         Select &quot;Yes&quot; for card personalization and select one of the color  ink        options at no extra charge.&nbsp; Your cards will be discounted in  the        shopping cart. For foil, standard foil imprint charges will apply.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Silver_Tinsel_Logo_Card_D3200U,new,89.50 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3200.jpg,,D3200U-4A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Logo Holiday Card,15Off
D3201U-4B,Stripes and Snowflakes Photo Card - Set of 50 -  Photo Holiday Cards,"A fun holiday photo card with a candy cane border. Printed on FSC&reg; certified paper.
Your photo will be printed in full color in the space provided.&nbsp;    Click &quot;Continue&quot; below to select or create a verse and add    personalization to the inside of your card.&nbsp; After submitting your    order, please email the photo that you want to appear on the front of    your card to artdept@postycards.com.&nbsp; You will receive a proof via    email. As an added value when you order photo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24   per  card value) - add your logo or signature inside cards in color.&nbsp;    Select &quot;Yes&quot; for card personalization and select one of the color ink    options at no extra charge.&nbsp; Your cards will be discounted in the    shopping cart.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Stripes_and_Snowflakes_Photo_Card_D3201U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3201.jpg,,D3201U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Photo Holiday Card,15Off
D3202U-4B,Red Border Photo Card - Set of 50 -  Photo Holiday Cards,"A holiday photo card with a vertical red banner. Printed on FSC&reg; certified paper.
Your photo will be printed in full color in the space provided.&nbsp;    Click &quot;Continue&quot; below to select or create a verse and add    personalization to the inside of your card.&nbsp; After submitting your    order, please email the photo that you want to appear on the front of    your card to artdept@postycards.com.&nbsp; You will receive a proof via    email. As an added value when you order photo cards, you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24   per  card value) - add your logo or signature inside cards in color.&nbsp;    Select &quot;Yes&quot; for card personalization and select one of the color ink    options at no extra charge.&nbsp; Your cards will be discounted in the    shopping cart.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Red_Border_Photo_Card_D3202U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3202v2.jpg,,D3202U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Photo Holiday Card,15Off
D3203U-4B,Snowy Ornaments Logo Card - Set of 50 -  Logo Holiday Cards,"A custom Christmas card with snowy ornaments. Printed on FSC&reg; certified paper.
Your logo or company name will be added to the front  of  the  card in your choice of foil or ink. For foil, standard foil imprint charges   will apply (and will be added to your order after it has been   submitted). Click &quot;Continue&quot;  below to select or create a verse and add        personalization to the  inside of your card.&nbsp; After submitting  your       order, please email the  logo that you want to appear on the  front  of      your card to  artdept@postycards.com.&nbsp; You will receive a  proof  via      email. As an  added value when you order logo cards,  you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24     per     card value) - add your logo or signature inside cards in color.&nbsp;         Select &quot;Yes&quot; for card personalization and select one of the color  ink        options at no extra charge.&nbsp; Your cards will be discounted in  the        shopping cart. For foil, standard foil imprint charges will apply.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Snowy_Ornaments_Logo_Card_D3203U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3203.jpg,,D3203U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Logo Holiday Card,15Off
D3204U-4B,Sledding Logo Card - Set of 50 -  Logo Holiday Cards,"A custom Season's Greetings card with a nostalgic sledding photograph. Printed on FSC&reg; certified paper.
Your logo or company name will be added to the front  of  the  card in your choice of foil or ink. For foil, standard foil imprint charges   will apply (and will be added to your order after it has been   submitted). Click &quot;Continue&quot;  below to select or create a verse and add        personalization to the  inside of your card.&nbsp; After submitting  your       order, please email the  logo that you want to appear on the  front  of      your card to  artdept@postycards.com.&nbsp; You will receive a  proof  via      email. As an  added value when you order logo cards,  you get:

    FREE Upgrade to Full Color Card Personalization (a $0.24     per     card value) - add your logo or signature inside cards in color.&nbsp;         Select &quot;Yes&quot; for card personalization and select one of the color  ink        options at no extra charge.&nbsp; Your cards will be discounted in  the        shopping cart. For foil, standard foil imprint charges will apply.
    FREE Artwork setup for the front of the card (a $25 value)
    FREE electronic proof (a $10 value)
    FREE extra envelopes - 26 white envelopes for every 25 cards  ordered",https://postycards.com/catalog/product/Sledding_Logo_Card_D3204U,new,60.00 USD,in stock,https://postycards.com/images/fck/Exterior/2013%20Hol/D3204.jpg,,D3204U-4B,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Logo Holiday Card,15Off
